Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth CSF-A (m),CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1536,A,11,H,1,A,580,90.58,90.58,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,159386,68,9247,118068,466,1146,34031,-2737,53694,43423,23124,906,3322,247499,37631,XRF2,1,10/8/2019,9:34:14,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,600,90.6,90.6,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161369,171,9576,116483,510,836,34989,-2933,54387,43646,23028,807,3559,255022,37789,XRF2,1,10/8/2019,9:34:31,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,620,90.62,90.62,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,160561,140,10944,123276,579,1083,31128,-2875,56529,47900,24301,840,3202,243131,37497,XRF2,1,10/8/2019,9:34:47,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,640,90.64,90.64,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161222,123,10190,117411,501,958,33946,-3011,55788,46005,23838,650,3380,249367,37797,XRF2,1,10/8/2019,9:35:04,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,660,90.66,90.66,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162237,175,11030,124642,640,1202,31711,-3090,57456,48859,24884,876,3365,243385,37762,XRF2,1,10/8/2019,9:35:20,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,680,90.68,90.68,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163697,135,10907,124030,574,982,31103,-3316,57938,48726,24554,832,3715,250387,38873,XRF2,1,10/8/2019,9:35:37,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,700,90.7,90.7,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163983,197,10844,122187,629,1950,33026,-3200,57709,48780,24770,911,3507,251046,37782,XRF2,1,10/8/2019,9:35:53,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,720,90.72,90.72,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161151,162,9322,117163,648,1663,35671,-3245,53913,45249,23513,690,3449,247589,38706,XRF2,1,10/8/2019,9:36:10,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,740,90.74,90.74,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163520,142,10251,121489,582,1720,32767,-3219,55811,49155,24106,875,3136,254525,37825,XRF2,1,10/8/2019,9:36:26,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,760,90.76,90.76,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161654,128,9843,115755,605,1354,35497,-3089,55501,47048,23892,847,3415,251256,37571,XRF2,1,10/8/2019,9:36:43,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,780,90.78,90.78,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162399,159,9716,117532,819,1196,33764,-3168,56463,47909,24456,854,3610,250189,38378,XRF2,1,10/8/2019,9:36:59,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,800,90.8,90.8,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,165413,125,9667,112995,592,1024,36543,-3321,55870,44486,23424,869,3268,268248,39157,XRF2,1,10/8/2019,9:37:16,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,820,90.82,90.82,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,165030,117,9049,111184,646,593,35803,-3234,54986,43615,22675,1011,3511,275936,38086,XRF2,1,10/8/2019,9:37:32,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,840,90.84,90.84,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,159794,128,9423,112346,813,723,33327,-3106,55861,46431,23918,868,3352,250484,37214,XRF2,1,10/8/2019,9:37:48,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,860,90.86,90.86,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,157881,127,9745,116182,484,821,33923,-2830,56155,46151,24280,562,3174,236888,37101,XRF2,1,10/8/2019,9:38:05,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,880,90.88,90.88,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,160735,113,9738,114540,628,560,34852,-2833,57424,44438,24256,880,3561,249397,37683,XRF2,1,10/8/2019,9:38:21,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,900,90.9,90.9,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163821,76,8793,109145,683,850,37488,-3270,55885,42649,22504,936,3301,268619,37946,XRF2,1,10/8/2019,9:38:38,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,920,90.92,90.92,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163664,138,10135,118957,729,773,32917,-3166,60882,43129,24414,834,3324,257468,37851,XRF2,1,10/8/2019,9:38:54,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,940,90.94,90.94,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162815,171,11351,125783,607,587,30223,-2846,62686,45907,25418,869,3230,248140,36580,XRF2,1,10/8/2019,9:39:10,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,960,90.96,90.96,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,165130,253,11489,126517,587,510,30138,-2981,62719,45545,25003,786,3350,258227,37033,XRF2,1,10/8/2019,9:39:27,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,980,90.98,90.98,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,164025,194,10488,121024,714,506,31576,-3077,60890,46453,24793,727,3387,256083,37984,XRF2,1,10/8/2019,9:39:43,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1000,91,91,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163085,201,10911,124586,600,505,31341,-3079,59816,46723,24208,913,3506,251955,36996,XRF2,1,10/8/2019,9:40:00,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1020,91.02,91.02,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163458,140,10658,121584,640,995,30904,-3094,61283,47163,25047,555,3200,254379,37141,XRF2,1,10/8/2019,9:40:16,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1040,91.04,91.04,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162730,205,11342,124866,557,407,29713,-2649,63312,47154,25526,660,3343,248318,36924,XRF2,1,10/8/2019,9:40:33,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1060,91.06,91.06,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,165717,91,9103,111475,694,1112,36072,-3175,58733,41872,22798,898,3370,276081,38038,XRF2,1,10/8/2019,9:40:49,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1080,91.08,91.08,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,164912,210,10232,120480,672,379,32803,-2821,61237,42329,23492,877,3304,265449,37710,XRF2,1,10/8/2019,9:41:05,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1100,91.1,91.1,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163721,214,11391,126902,743,566,30780,-2991,64997,44754,24312,875,3442,251269,36949,XRF2,1,10/8/2019,9:41:22,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1120,91.12,91.12,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162483,131,10143,120202,783,594,31651,-3131,62801,41379,23079,802,2857,255226,37592,XRF2,1,10/8/2019,9:41:38,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1140,91.14,91.14,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,165047,121,9792,121988,663,385,32296,-2761,61775,40364,22858,1231,3305,267345,37801,XRF2,1,10/8/2019,9:41:55,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1160,91.16,91.16,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162381,167,11709,129057,639,223,29579,-3223,64412,44332,24399,829,3101,244406,37293,XRF2,1,10/8/2019,9:42:11,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1180,91.18,91.18,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162955,168,11281,128856,660,408,29389,-2943,65191,44282,24600,578,3376,247537,37231,XRF2,1,10/8/2019,9:42:28,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1200,91.2,91.2,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162542,105,11335,127638,592,371,29558,-3132,64715,43778,24385,879,3072,249089,37062,XRF2,1,10/8/2019,9:42:44,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1220,91.22,91.22,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,160009,149,11429,127457,701,340,28317,-2990,65131,42801,24650,968,3169,240730,36294,XRF2,1,10/8/2019,9:43:00,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1240,91.24,91.24,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161672,206,11287,124570,565,416,31309,-3138,65394,42251,24319,1039,3426,244643,36789,XRF2,1,10/8/2019,9:43:17,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1260,91.26,91.26,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,158640,117,9999,119776,987,771,32134,-2717,62352,41309,24272,868,3166,239671,36667,XRF2,1,10/8/2019,9:43:33,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1280,91.28,91.28,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161409,109,10998,124733,555,386,30313,-2663,63952,43410,24048,722,3469,246970,36069,XRF2,1,10/8/2019,9:43:50,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1300,91.3,91.3,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161683,157,11132,123775,497,1056,29648,-2797,62367,47056,23693,678,3089,247806,36563,XRF2,1,10/8/2019,9:44:06,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1320,91.32,91.32,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,159923,192,10555,119461,547,996,30630,-2401,61391,44945,23439,874,3437,249239,35963,XRF2,1,10/8/2019,9:44:23,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1340,91.34,91.34,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163167,133,9485,114324,668,958,32568,-2429,55852,50058,22941,661,3280,266893,36020,XRF2,1,10/8/2019,9:44:39,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1360,91.36,91.36,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,166048,170,10487,118999,637,1463,30824,-1991,57769,52412,23984,867,3562,272385,36277,XRF2,1,10/8/2019,9:44:56,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1380,91.38,91.38,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163023,238,11440,125031,606,1288,28019,-2603,58700,54832,24697,1090,3992,251537,35912,XRF2,1,10/8/2019,9:45:12,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1400,91.4,91.4,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,162923,196,10984,121055,499,1056,29271,-2435,58816,54356,24739,875,3831,253953,36181,XRF2,1,10/8/2019,9:45:29,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1420,91.42,91.42,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163119,168,10947,121820,661,567,29238,-2341,58301,55159,24283,1048,3831,255586,35229,XRF2,1,10/8/2019,9:45:45,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1440,91.44,91.44,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,163537,160,11174,123033,564,547,29504,-2678,57535,57343,24650,741,4023,254164,35279,XRF2,1,10/8/2019,9:46:02,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1460,91.46,91.46,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,161823,140,10400,115498,597,927,30011,-2279,55114,56018,23655,881,4093,257933,34854,XRF2,1,10/8/2019,9:46:18,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,1,A,1480,91.48,91.48,44593922,SHLF9858751,10,0.16,6,8,10,12,No-Filter,156476,116,9323,107979,640,872,28783,-1433,52745,54030,23649,731,3918,249336,34111,XRF2,1,10/8/2019,9:46:35,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,20,91.52,91.457,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,131184,96,6632,83855,397,850,22899,1552,42667,42031,18784,727,3063,210442,31818,XRF2,1,10/8/2019,10:17:20,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,40,91.54,91.477,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,133300,115,6891,86223,343,649,24271,1205,45413,44640,20538,861,3379,207110,32996,XRF2,1,10/8/2019,10:17:37,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,60,91.56,91.497,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,130019,83,6278,81048,414,561,24891,1747,43489,42119,19549,721,3214,205167,32172,XRF2,1,10/8/2019,10:17:53,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,80,91.58,91.517,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,134467,80,7176,88388,352,155,24173,709,46534,44253,20481,678,3215,207937,34095,XRF2,1,10/8/2019,10:18:10,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,100,91.6,91.537,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,135831,60,6858,86451,406,433,26269,791,45947,44147,20672,893,3136,213984,33543,XRF2,1,10/8/2019,10:18:26,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,120,91.62,91.557,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,136961,87,7142,88565,454,403,25768,363,46505,45374,20447,748,3601,212593,34656,XRF2,1,10/8/2019,10:18:43,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,140,91.64,91.577,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,139809,53,7249,91298,331,364,27321,237,47774,46026,20763,483,3365,218377,35273,XRF2,1,10/8/2019,10:18:59,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,160,91.66,91.597,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,141439,115,8135,97842,398,426,25548,-409,49483,48486,21499,733,3580,215668,34704,XRF2,1,10/8/2019,10:19:16,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,180,91.68,91.617,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,143126,65,7666,94428,423,333,27178,-25,48337,46329,20943,611,3376,227410,35483,XRF2,1,10/8/2019,10:19:33,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,200,91.7,91.637,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,143834,172,8415,102059,424,420,24420,-146,50468,48391,21585,951,3357,222674,34228,XRF2,1,10/8/2019,10:19:49,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,220,91.72,91.657,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,146232,156,8342,101620,412,739,25542,-322,50479,46394,21172,803,3498,233993,34670,XRF2,1,10/8/2019,10:20:06,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,240,91.74,91.677,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,150470,97,9778,112501,549,758,24272,-982,54589,50621,22695,640,3696,232605,34826,XRF2,1,10/8/2019,10:20:22,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,260,91.76,91.697,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,148593,203,9433,109736,402,310,24692,-846,52861,51256,21819,903,3496,228234,34910,XRF2,1,10/8/2019,10:20:39,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,280,91.78,91.717,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,145946,122,9040,106539,400,577,23937,-309,51491,50928,22341,818,3627,224118,33848,XRF2,1,10/8/2019,10:20:55,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,300,91.8,91.737,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,145498,117,7494,93537,390,427,28881,-399,47264,45111,19702,886,3393,239413,34688,XRF2,1,10/8/2019,10:21:12,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,320,91.82,91.757,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,149443,177,9474,107954,432,480,23655,-273,52491,50896,21869,779,3882,234973,35158,XRF2,1,10/8/2019,10:21:28,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,340,91.84,91.777,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,147836,180,9466,110661,591,799,22835,-351,53825,52362,22353,861,3620,227651,34526,XRF2,1,10/8/2019,10:21:45,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,360,91.86,91.797,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,149385,173,9436,109434,415,752,22307,-799,51335,52401,21665,1000,3555,235962,34659,XRF2,1,10/8/2019,10:22:01,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,380,91.88,91.817,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,153008,127,9716,113254,440,971,24469,-1225,51982,54539,22082,764,3843,238865,35314,XRF2,1,10/8/2019,10:22:18,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,400,91.9,91.837,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,156754,130,10744,120022,606,785,23998,-1710,55381,56325,23517,841,3730,242978,35135,XRF2,1,10/8/2019,10:22:34,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,420,91.92,91.857,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,160485,157,10604,119562,497,797,26918,-2215,55776,56998,23402,1029,4092,250338,36765,XRF2,1,10/8/2019,10:22:51,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,440,91.94,91.877,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,159266,223,9731,111936,461,805,29206,-2154,54748,54353,22854,893,3849,255127,36445,XRF2,1,10/8/2019,10:23:07,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,460,91.96,91.897,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,154922,151,10449,117332,547,1018,26156,-1116,55284,56456,23368,977,3739,233649,35162,XRF2,1,10/8/2019,10:23:24,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,480,91.98,91.917,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,147595,191,9535,108691,462,598,24000,-647,52529,51379,21689,602,3479,228793,34142,XRF2,1,10/8/2019,10:23:40,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,500,92,91.937,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,143726,95,9109,106414,470,574,22211,144,52099,49556,21933,740,3605,218461,34369,XRF2,1,10/8/2019,10:23:57,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,520,92.02,91.957,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,142528,149,8735,102356,448,759,23560,66,51627,47178,20706,787,3426,217026,35313,XRF2,1,10/8/2019,10:24:13,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,540,92.04,91.977,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,143183,113,9163,106012,439,618,22705,-12,52326,48809,21382,977,3494,214133,34806,XRF2,1,10/8/2019,10:24:30,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,560,92.06,91.997,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,146131,125,7666,98807,386,609,26397,-454,50159,44875,20394,899,3203,237471,35233,XRF2,1,10/8/2019,10:24:46,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,580,92.08,92.017,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,138231,129,8728,103322,361,531,22177,194,51044,47289,21363,696,2989,202790,33736,XRF2,1,10/8/2019,10:25:03,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,600,92.1,92.037,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,149833,137,9375,109768,518,619,25699,-1011,53298,48265,22202,827,3201,233653,35972,XRF2,1,10/8/2019,10:25:19,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,620,92.12,92.057,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,154075,84,7561,99458,469,677,31578,-1387,49973,43422,20150,1048,3131,263573,37064,XRF2,1,10/8/2019,10:25:36,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,640,92.14,92.077,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,153585,121,9226,113212,436,670,26447,-1342,54713,48024,21894,654,3403,242559,35772,XRF2,1,10/8/2019,10:25:52,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,660,92.16,92.097,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,154621,197,10636,124010,564,432,24203,-1787,58678,48798,23285,629,3427,230217,36671,XRF2,1,10/8/2019,10:26:09,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,680,92.18,92.117,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,148856,136,9845,114781,498,650,24255,-1042,56902,44348,21577,619,3046,227934,34395,XRF2,1,10/8/2019,10:26:25,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,700,92.2,92.137,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,135743,133,9106,107901,383,360,19586,323,53246,41331,20476,712,2760,199545,32764,XRF2,1,10/8/2019,10:26:42,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,720,92.22,92.157,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,141107,103,8792,108204,449,418,23068,122,54593,40293,21346,906,3022,209508,34102,XRF2,1,10/8/2019,10:26:59,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,740,92.24,92.177,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,142129,93,8625,106743,560,479,23967,-82,55162,39076,21248,652,2903,215711,34935,XRF2,1,10/8/2019,10:27:15,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,760,92.26,92.197,44593932,SHLF9858781,10,0.16,6,7,10,12,No-Filter,140476,158,8706,108173,447,333,23305,-486,55788,40420,21205,765,3045,206702,34852,XRF2,1,10/8/2019,10:27:32,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,780,92.28,92.217,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,142947,169,8656,105833,481,425,25332,-338,56425,35489,20816,529,2937,222873,34199,XRF2,1,10/8/2019,10:27:48,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,800,92.3,92.237,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,143509,105,8962,111349,478,347,23065,-158,57951,36865,21560,732,2759,216331,34701,XRF2,1,10/8/2019,10:28:05,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
382,U1536,A,11,H,2,A,820,92.32,92.257,44593932,SHLF9858781,10,0.16,6,8,10,12,No-Filter,142884,147,9610,114961,341,590,22604,-692,58711,36501,22180,850,2808,212957,33656,XRF2,1,10/8/2019,10:28:22,LEVAY_B,11/1/2019 22:39,~1mm accessory; with film; XRF 2
