Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth,CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca,Fe,Ni,As,Br,Rb,Sr,Y,Zr,Nb,Mo,Ag,Ba,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1537,A,27,F,4,A,40,244.15,244.091,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,59445,582,10218,2824,51,304,726,1143,212,1552,81,9,195063,12016,XRF,1,5/3/2021,13:22:03,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,60,244.17,244.111,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,59176,541,10245,2827,105,276,714,1111,196,1599,115,52,195066,12452,XRF,1,5/3/2021,13:22:27,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,80,244.19,244.131,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58907,508,10109,2766,60,252,745,1116,177,1680,95,11,194297,11901,XRF,1,5/3/2021,13:22:51,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,100,244.21,244.151,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58752,563,10707,2653,57,195,853,1107,168,1929,84,97,192629,12533,XRF,1,5/3/2021,13:23:15,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,120,244.23,244.171,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58592,540,10753,2787,55,258,871,1228,217,2091,115,38,193504,12349,XRF,1,5/3/2021,13:23:39,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,140,244.25,244.191,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,57950,568,9335,2725,68,224,818,1135,189,1816,149,34,194249,11748,XRF,1,5/3/2021,13:24:03,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,160,244.27,244.211,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58627,529,10046,2803,75,277,759,1154,188,1713,109,60,196376,12574,XRF,1,5/3/2021,13:24:27,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,180,244.29,244.231,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,57801,569,10452,2746,61,210,763,1196,190,1831,109,51,197211,12675,XRF,1,5/3/2021,13:24:51,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,200,244.31,244.251,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58791,515,10390,2790,51,281,826,1142,230,1629,85,43,197776,12001,XRF,1,5/3/2021,13:25:15,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,220,244.33,244.271,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,59072,674,9654,2788,44,268,802,1208,210,1621,117,22,195880,11681,XRF,1,5/3/2021,13:25:39,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,240,244.35,244.291,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58858,552,11494,2796,47,199,924,1148,176,1884,167,49,196306,12009,XRF,1,5/3/2021,13:26:03,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,260,244.37,244.311,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58288,594,11748,2772,90,214,869,1170,234,1918,122,16,195874,11161,XRF,1,5/3/2021,13:26:27,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,280,244.39,244.331,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,57652,623,11338,2792,21,207,826,1212,235,1744,112,75,195146,11216,XRF,1,5/3/2021,13:26:51,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,300,244.41,244.351,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58020,641,11785,2679,52,230,807,1105,253,1736,103,6,196083,10985,XRF,1,5/3/2021,13:27:15,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,320,244.43,244.371,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58014,541,12382,2657,66,184,794,1254,189,1596,165,51,195196,10076,XRF,1,5/3/2021,13:27:39,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,340,244.45,244.391,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,57788,763,10836,2710,63,256,730,1095,247,1488,155,57,194912,8194,XRF,1,5/3/2021,13:28:03,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,360,244.47,244.411,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58228,720,11048,2785,68,255,776,1091,150,1533,134,80,195781,8420,XRF,1,5/3/2021,13:28:27,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,380,244.49,244.431,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58427,589,12544,2601,19,207,766,1208,202,1634,146,40,195985,9664,XRF,1,5/3/2021,13:28:51,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,400,244.51,244.451,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58052,666,11824,2714,53,248,740,1053,188,1425,108,62,194697,8950,XRF,1,5/3/2021,13:29:15,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,420,244.53,244.471,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,57618,562,11901,2731,37,247,605,941,167,1377,94,72,194315,8228,XRF,1,5/3/2021,13:29:39,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,440,244.55,244.491,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58501,498,10066,2763,75,252,651,881,158,1305,88,1,194024,7470,XRF,1,5/3/2021,13:30:03,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,460,244.57,244.511,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58709,580,10043,2886,76,349,736,1084,191,1399,116,42,194666,7966,XRF,1,5/3/2021,13:30:27,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,480,244.59,244.531,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58035,473,10626,2716,46,308,636,982,124,1210,112,75,194452,6801,XRF,1,5/3/2021,13:30:51,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,500,244.61,244.551,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,58490,509,9129,2742,63,319,629,1095,87,1226,94,40,194960,6228,XRF,1,5/3/2021,13:31:15,HERTZBERG,5/18/2021 18:57,
382,U1537,A,27,F,4,A,520,244.63,244.571,44720662,SHLF9935331,50,0.75,10,13,10,12,Cu,59281,473,9749,2790,86,316,616,1064,160,1312,92,52,196173,6077,XRF,1,5/3/2021,13:31:39,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,40,249.64,249.64,44720672,SHLF9935971,50,0.75,10,12,10,12,Cu,54718,615,11319,2600,69,213,701,1326,139,1368,77,14,195486,6114,XRF,1,5/3/2021,12:25:50,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,60,249.66,249.66,44720672,SHLF9935971,50,0.75,10,12,10,12,Cu,54746,582,11433,2539,67,171,672,1327,222,1408,63,56,191913,6117,XRF,1,5/3/2021,12:26:14,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,80,249.68,249.68,44720672,SHLF9935971,50,0.75,10,12,10,12,Cu,55410,361,12436,2520,69,213,735,1479,182,1380,133,38,193618,6125,XRF,1,5/3/2021,12:26:38,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,100,249.7,249.7,44720672,SHLF9935971,50,0.75,10,12,10,12,Cu,54678,436,11611,2632,49,174,722,1391,176,1609,90,32,192162,6579,XRF,1,5/3/2021,12:27:02,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,120,249.72,249.72,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58185,563,13115,2744,51,213,801,1536,201,1624,109,56,195098,8797,XRF,1,5/3/2021,12:27:26,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,145,249.745,249.745,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58067,643,12400,2634,70,207,762,1501,187,1654,126,21,196399,8360,XRF,1,5/3/2021,12:27:50,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,160,249.76,249.76,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58587,578,12613,2733,55,174,839,1464,183,1650,170,46,196159,8897,XRF,1,5/3/2021,12:28:14,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,180,249.78,249.78,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57920,728,12200,2707,103,221,719,1569,229,1575,88,21,193955,8177,XRF,1,5/3/2021,12:28:38,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,200,249.8,249.8,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57733,497,12152,2847,59,257,679,1478,225,1677,115,17,193691,8360,XRF,1,5/3/2021,12:29:02,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,220,249.82,249.82,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57701,563,11722,2717,64,235,773,1530,257,1557,83,5,193696,8098,XRF,1,5/3/2021,12:29:25,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,240,249.84,249.84,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57806,561,11355,2763,97,209,713,1380,177,1550,118,33,194049,8006,XRF,1,5/3/2021,12:29:49,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,260,249.86,249.86,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58048,543,12178,2672,83,194,679,1475,194,1561,80,47,193258,8416,XRF,1,5/3/2021,12:30:13,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,280,249.88,249.88,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58506,411,10889,2654,35,278,648,1350,171,1438,93,39,193999,8390,XRF,1,5/3/2021,12:30:37,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,300,249.9,249.9,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58661,583,12070,2897,76,252,659,1265,175,1339,98,42,193571,8012,XRF,1,5/3/2021,12:31:01,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,320,249.92,249.92,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58464,656,11036,2803,67,309,549,1130,199,1251,57,54,193857,7544,XRF,1,5/3/2021,12:31:25,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,340,249.94,249.94,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57729,453,13900,2685,37,259,573,1100,141,1212,94,81,192785,7398,XRF,1,5/3/2021,12:31:49,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,360,249.96,249.96,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57912,509,10517,2766,71,322,561,1124,201,1218,75,63,192235,7773,XRF,1,5/3/2021,12:32:13,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,380,249.98,249.98,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57322,481,13633,2693,47,303,565,956,147,1248,71,57,192273,6765,XRF,1,5/3/2021,12:32:37,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,400,250,250,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58144,543,11237,2778,69,255,488,943,127,1228,101,28,193310,7004,XRF,1,5/3/2021,12:33:01,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,420,250.02,250.02,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57882,505,12056,2791,61,294,579,1044,159,1228,78,45,192710,7650,XRF,1,5/3/2021,12:33:24,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,440,250.04,250.04,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58331,594,9257,2680,61,360,588,1094,121,1229,61,0,193152,7947,XRF,1,5/3/2021,12:33:48,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,460,250.06,250.06,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59207,509,8301,2873,103,434,480,965,160,1173,58,63,193447,6935,XRF,1,5/3/2021,12:34:12,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,480,250.08,250.08,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59430,471,8813,2750,56,346,601,1196,148,1296,102,64,195851,8061,XRF,1,5/3/2021,12:34:36,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,500,250.1,250.1,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59401,483,9603,2823,80,366,593,1107,198,1325,125,35,197938,8562,XRF,1,5/3/2021,12:35:00,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,520,250.12,250.12,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59134,457,9474,2798,67,331,565,989,155,1187,59,38,194739,8198,XRF,1,5/3/2021,12:35:24,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,540,250.14,250.14,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59576,577,8989,2873,36,323,645,1135,200,1378,95,26,194786,8974,XRF,1,5/3/2021,12:35:48,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,560,250.16,250.16,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59550,570,9173,2757,67,353,567,1220,170,1355,110,13,194449,9162,XRF,1,5/3/2021,12:36:12,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,580,250.18,250.18,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,60023,592,9279,2809,82,309,576,1146,207,1327,59,62,195196,9579,XRF,1,5/3/2021,12:36:36,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,600,250.2,250.2,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59996,466,9773,2764,72,319,640,994,144,1292,66,55,196085,9445,XRF,1,5/3/2021,12:37:00,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,620,250.22,250.22,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59570,424,9356,2795,82,367,532,1018,177,1160,82,85,195956,8144,XRF,1,5/3/2021,12:37:24,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,640,250.24,250.24,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59543,544,8474,2773,103,461,500,880,100,1109,38,85,195861,7259,XRF,1,5/3/2021,12:37:48,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,660,250.26,250.26,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59267,635,8963,2808,68,357,571,955,166,1233,106,27,195779,9059,XRF,1,5/3/2021,12:38:12,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,680,250.28,250.28,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59049,391,9074,2865,63,328,592,993,137,1335,53,34,194235,9773,XRF,1,5/3/2021,12:38:36,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,700,250.3,250.3,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58908,437,9090,2842,64,290,595,1029,111,1336,111,21,194307,10206,XRF,1,5/3/2021,12:38:59,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,720,250.32,250.32,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59099,436,10117,2972,30,367,590,1089,225,1266,39,34,194593,10972,XRF,1,5/3/2021,12:39:23,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,740,250.34,250.34,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59060,376,10673,2752,56,334,532,1091,141,1180,76,106,194424,9076,XRF,1,5/3/2021,12:39:47,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,760,250.36,250.36,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59578,522,10079,2833,40,289,716,1170,199,1523,121,30,195466,12949,XRF,1,5/3/2021,12:40:11,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,780,250.38,250.38,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59390,443,10114,2852,51,255,674,1139,221,1398,78,66,195625,12701,XRF,1,5/3/2021,12:40:35,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,800,250.4,250.4,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,59028,551,11176,2932,33,241,683,1119,233,1396,79,40,195970,12914,XRF,1,5/3/2021,12:40:59,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,820,250.42,250.42,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58581,453,10351,2906,86,265,778,1294,175,1511,92,40,194170,13212,XRF,1,5/3/2021,12:41:23,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,840,250.44,250.44,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57989,589,11066,2668,80,242,771,1257,137,1494,123,23,194036,14837,XRF,1,5/3/2021,12:41:47,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,855,250.455,250.455,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58539,602,9772,2785,56,278,736,1204,171,1300,118,28,195954,13248,XRF,1,5/3/2021,12:42:11,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,880,250.48,250.48,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58409,534,11356,2684,56,242,793,1372,198,1527,145,55,194056,15161,XRF,1,5/3/2021,12:42:35,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,900,250.5,250.5,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58415,584,11323,2786,40,232,791,1309,216,1452,126,56,194143,14150,XRF,1,5/3/2021,12:42:59,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,920,250.52,250.52,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58098,655,11174,2626,61,236,786,1269,231,1487,117,26,196395,14174,XRF,1,5/3/2021,12:43:23,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,940,250.54,250.54,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,56832,595,10740,2618,31,245,773,1191,150,1479,153,58,194895,13718,XRF,1,5/3/2021,12:43:47,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,960,250.56,250.56,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,56539,566,10765,2629,58,210,762,1175,163,1498,61,15,193606,12954,XRF,1,5/3/2021,12:44:11,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,980,250.58,250.58,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57350,620,11257,2784,83,252,796,1267,160,1623,119,54,194256,13035,XRF,1,5/3/2021,12:44:34,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1000,250.6,250.6,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58456,527,10660,2695,77,282,832,1174,154,1464,120,48,195889,12243,XRF,1,5/3/2021,12:44:58,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1020,250.62,250.62,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58448,595,12982,2679,45,213,906,1235,243,1575,156,61,197787,12662,XRF,1,5/3/2021,12:45:22,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1040,250.64,250.64,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58055,707,12732,2796,37,222,911,1301,215,1590,99,48,193825,12790,XRF,1,5/3/2021,12:45:46,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1060,250.66,250.66,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57825,640,12671,2644,82,183,897,1307,167,1549,108,24,192876,12287,XRF,1,5/3/2021,12:46:10,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1080,250.68,250.68,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57670,521,12921,2784,64,226,856,1295,252,1532,163,54,193047,12840,XRF,1,5/3/2021,12:46:34,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1100,250.7,250.7,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57320,503,12604,2676,86,237,915,1225,242,1564,102,28,192255,12225,XRF,1,5/3/2021,12:46:58,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1120,250.72,250.72,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57524,577,12773,2665,73,239,904,1270,218,1596,118,46,193330,11805,XRF,1,5/3/2021,12:47:22,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1140,250.74,250.74,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57273,626,12247,2645,73,205,924,1272,179,1634,98,40,192984,11021,XRF,1,5/3/2021,12:47:46,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1160,250.76,250.76,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57300,608,12327,2804,73,179,930,1343,188,1535,104,13,193160,11698,XRF,1,5/3/2021,12:48:10,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1180,250.78,250.78,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57025,757,12321,2654,85,213,790,1198,162,1437,85,26,193704,9638,XRF,1,5/3/2021,12:48:34,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1200,250.8,250.8,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,56799,848,13678,2647,92,193,731,1311,243,1356,114,62,194362,8125,XRF,1,5/3/2021,12:48:57,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1220,250.82,250.82,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57399,567,12453,2714,101,218,791,1233,198,1506,89,20,194160,8933,XRF,1,5/3/2021,12:49:21,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1240,250.84,250.84,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57892,510,12631,2744,63,282,781,1316,199,1420,113,26,193395,8412,XRF,1,5/3/2021,12:49:45,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1260,250.86,250.86,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57878,548,13410,2643,77,254,753,1120,240,1417,82,41,193887,7040,XRF,1,5/3/2021,12:50:09,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1280,250.88,250.88,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57594,462,12686,2624,45,235,817,1205,170,1517,94,14,194487,8895,XRF,1,5/3/2021,12:50:33,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1300,250.9,250.9,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58189,477,12578,2710,64,234,830,1259,193,1482,145,28,195328,8435,XRF,1,5/3/2021,12:50:57,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1320,250.92,250.92,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57749,542,14224,2823,108,216,775,1236,168,1374,111,23,196077,7634,XRF,1,5/3/2021,12:51:21,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1340,250.94,250.94,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,56278,729,15831,2567,68,233,704,1160,134,1391,97,73,193791,7303,XRF,1,5/3/2021,12:51:45,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1360,250.96,250.96,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,56793,640,13385,2760,88,223,680,1230,168,1324,163,72,193603,7151,XRF,1,5/3/2021,12:52:09,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1380,250.98,250.98,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57172,668,11403,2739,67,210,806,1404,168,1443,116,18,193142,7927,XRF,1,5/3/2021,12:52:33,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1400,251,251,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57406,669,12120,2768,51,196,823,1416,184,1542,75,20,193139,7527,XRF,1,5/3/2021,12:52:57,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1420,251.02,251.02,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57380,701,12193,2738,56,223,817,1526,192,1629,119,13,192953,7814,XRF,1,5/3/2021,12:53:21,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1440,251.04,251.04,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57129,618,12906,2576,17,280,812,1481,274,1550,110,30,191295,7656,XRF,1,5/3/2021,12:53:45,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1460,251.06,251.06,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,57407,771,12461,2721,131,246,797,1433,227,1477,138,44,192564,7757,XRF,1,5/3/2021,12:54:09,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,1,A,1480,251.08,251.08,44720672,SHLF9935971,50,0.75,10,13,10,12,Cu,58241,647,13272,2692,43,245,843,1449,253,1553,99,1,194688,7585,XRF,1,5/3/2021,12:54:33,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,20,251.12,251.075,44720682,SHLF9936001,50,0.75,10,12,10,12,Cu,54908,712,12098,2684,84,202,792,1360,202,1394,69,38,191196,6445,XRF,1,5/3/2021,10:51:24,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,40,251.14,251.095,44720682,SHLF9936001,50,0.75,10,12,10,12,Cu,55402,870,12255,2523,65,212,724,1530,218,1420,133,1,190949,6272,XRF,1,5/3/2021,10:51:48,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,60,251.16,251.115,44720682,SHLF9936001,50,0.75,10,12,10,12,Cu,55391,746,12586,2631,52,212,702,1434,262,1458,113,35,190952,6567,XRF,1,5/3/2021,10:52:12,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,80,251.18,251.135,44720682,SHLF9936001,50,0.75,10,13,10,12,Cu,55600,770,13502,2581,39,173,706,1429,208,1360,86,21,190850,6182,XRF,1,5/3/2021,10:52:35,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,100,251.2,251.155,44720682,SHLF9936001,50,0.75,10,13,10,12,Cu,56493,726,13456,2709,46,191,819,1421,226,1508,97,21,191263,6575,XRF,1,5/3/2021,10:52:59,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,120,251.22,251.175,44720682,SHLF9936001,50,0.75,10,13,10,12,Cu,56258,849,13216,2714,95,218,734,1499,191,1449,88,31,191582,6442,XRF,1,5/3/2021,10:53:23,HERTZBERG,5/18/2021 18:57,
382,U1537,A,29,F,2,A,140,251.24,251.195,44720682,SHLF9936001,50,0.75,10,13,10,12,Cu,55883,808,12518,2674,65,185,751,1481,183,1438,110,18,191694,6585,XRF,1,5/3/2021,10:53:47,HERTZBERG,5/18/2021 18:57,
