Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Reflectance L*,Reflectance a*,Reflectance b*,Tristimulus X,Tristimulus Y,Tristimulus Z,Normalized spectral data link,Unnormalized spectral data link,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,2,H,2,A,120,7.2,7.086,41.59,-0.13,3.39,11.59,12.24,11.84,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,122.5,7.225,7.11,40.5,-0.25,3.35,10.92,11.55,11.17,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,125,7.25,7.134,41.32,-0.1,2.33,11.43,12.07,12.06,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,127.5,7.275,7.158,40.35,-0.15,2.84,10.85,11.47,11.26,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,130,7.3,7.182,42.48,0.35,3.25,12.2,12.81,12.47,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,132.5,7.325,7.205,40.88,-0.1,3.22,11.17,11.79,11.45,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,135,7.35,7.229,42.9,0.47,0.41,12.48,13.09,13.89,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,137.5,7.375,7.253,38.28,0,2.38,9.72,10.24,10.18,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,140,7.4,7.277,38.78,-0.3,2.8,9.95,10.53,10.33,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,142.5,7.425,7.301,39.62,-0.32,3.04,10.41,11.02,10.75,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,145,7.45,7.325,40.82,-0.14,2.01,11.13,11.76,11.86,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,2,A,147.5,7.475,7.349,32.66,0.34,0.82,7.03,7.38,7.69,,,4/10/2019 1:23,QEPRO-QEP02181,SHMSL,SHLF9854331,113645711,,,
382,U1536,A,2,H,3,A,2.5,7.525,7.397,33.06,-0.04,2.27,7.17,7.56,7.49,49073071,49073111,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,5,7.55,7.421,40.39,-0.17,3.4,10.87,11.49,11.09,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,7.5,7.575,7.445,40.35,-0.2,3.64,10.84,11.46,10.97,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,10,7.6,7.469,40.8,-0.24,2.34,11.1,11.74,11.72,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,12.5,7.625,7.493,40.19,-0.43,3.92,10.72,11.36,10.78,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,15,7.65,7.517,39.62,-0.33,3.69,10.41,11.02,10.52,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,17.5,7.675,7.541,40.33,-0.55,4.23,10.78,11.45,10.76,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,20,7.7,7.565,40.45,-0.57,4.75,10.85,11.52,10.65,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,22.5,7.725,7.589,40.12,-0.57,3.1,10.66,11.33,11.03,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,25,7.75,7.613,40.19,-0.61,3.43,10.69,11.36,10.95,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,27.5,7.775,7.636,38.91,-0.35,2.83,10.01,10.61,10.4,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,30,7.8,7.66,39.27,-0.07,2.87,10.25,10.82,10.59,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,32.5,7.825,7.684,39.84,-0.41,2.98,10.52,11.15,10.9,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,35,7.85,7.708,40.85,-0.21,2.51,11.13,11.77,11.69,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,37.5,7.875,7.732,38.5,0.13,3.06,9.85,10.37,10.08,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,40,7.9,7.756,39.75,0.02,2.52,10.53,11.1,11.01,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,42.5,7.925,7.78,40.51,-0.17,2.57,10.94,11.56,11.45,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,45,7.95,7.804,41.16,0.53,1.95,11.42,11.97,12.1,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,47.5,7.975,7.828,40.11,0.41,2.25,10.79,11.32,11.32,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,50,8,7.852,39.17,0.07,3.03,10.21,10.76,10.48,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,52.5,8.025,7.876,40.93,-0.02,3.18,11.21,11.82,11.5,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,55,8.05,7.9,40.17,0.03,2.63,10.77,11.36,11.23,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,57.5,8.075,7.924,38.35,-0.34,3,9.71,10.28,10.02,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,60,8.1,7.948,38.83,-0.04,2.11,10.01,10.56,10.6,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,62.5,8.125,7.972,40.13,-0.27,2.73,10.71,11.33,11.16,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,65,8.15,7.996,37.68,0.12,2.64,9.41,9.91,9.75,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,67.5,8.175,8.02,40.32,-0.23,2.76,10.82,11.44,11.27,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,70,8.2,8.044,40.93,-0.21,2.41,11.18,11.82,11.78,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,72.5,8.225,8.068,40.05,0.01,3.15,10.7,11.28,10.97,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,75,8.25,8.091,38.81,-0.15,2.42,9.98,10.55,10.48,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,77.5,8.275,8.115,40.7,-0.12,2.52,11.06,11.68,11.6,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,80,8.3,8.139,40.21,0.09,2,10.8,11.38,11.48,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,82.5,8.325,8.163,39.71,0.25,2.63,10.54,11.08,10.94,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,85,8.35,8.187,39.15,0.04,3.7,10.19,10.74,10.24,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,87.5,8.375,8.211,39.03,0.12,2.7,10.14,10.67,10.51,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,90,8.4,8.235,39.34,0.09,3.42,10.31,10.86,10.45,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,92.5,8.425,8.259,38.32,0.02,2.8,9.74,10.27,10.07,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,95,8.45,8.283,39.05,0.04,1.41,10.14,10.69,10.97,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,97.5,8.475,8.307,38.44,-0.03,2.04,9.8,10.34,10.39,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,100,8.5,8.331,39.29,0.03,1.77,10.28,10.83,10.99,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,102.5,8.525,8.355,38.98,-0.24,1.6,10.07,10.65,10.87,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,105,8.55,8.379,40.18,0.27,2.1,10.81,11.36,11.42,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,107.5,8.575,8.403,39.44,0.12,2.03,10.37,10.92,10.99,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,110,8.6,8.427,39.89,0.29,1.81,10.64,11.18,11.34,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,112.5,8.625,8.451,39.68,0.35,1.82,10.53,11.06,11.21,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,115,8.65,8.475,39.93,0.35,1.35,10.68,11.21,11.54,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,117.5,8.675,8.499,39.18,0.36,1.52,10.25,10.76,11.01,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,120,8.7,8.523,40.33,-0.01,2.44,10.86,11.45,11.39,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,122.5,8.725,8.547,39.43,0.21,2.25,10.38,10.91,10.91,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,125,8.75,8.571,41.41,0.31,2.33,11.54,12.12,12.12,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,127.5,8.775,8.594,42.12,0.4,0.41,11.99,12.58,13.34,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,130,8.8,8.618,40.16,0.12,1.55,10.78,11.35,11.61,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,132.5,8.825,8.642,40.44,0.52,1.7,10.99,11.52,11.73,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,135,8.85,8.666,40.79,0.48,2.12,11.19,11.73,11.8,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,137.5,8.875,8.69,38.83,0.15,1.71,10.03,10.56,10.74,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,140,8.9,8.714,39.69,0.1,1.62,10.51,11.06,11.29,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,142.5,8.925,8.738,38.42,0.04,1.02,9.8,10.33,10.73,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,145,8.95,8.762,38.23,-0.04,1.52,9.68,10.22,10.44,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,3,A,147.5,8.975,8.786,30.15,0.18,-0.34,5.99,6.3,6.85,,,4/10/2019 1:35,QEPRO-QEP02181,SHMSL,SHLF9854361,113646041,,,
382,U1536,A,2,H,4,A,2.5,9.025,8.834,30.11,0.49,0.6,6,6.28,6.59,49073361,49073401,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,5,9.05,8.858,38.92,0.14,1.95,10.08,10.61,10.7,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,7.5,9.075,8.882,38.75,0.21,2.49,10,10.51,10.42,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,10,9.1,8.906,37.79,0.15,0.65,9.47,9.97,10.48,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,12.5,9.125,8.93,37.45,0.33,1.47,9.32,9.79,10.01,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,15,9.15,8.954,39.31,0.42,1.45,10.34,10.84,11.12,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,17.5,9.175,8.978,39.95,0.49,1.41,10.7,11.22,11.52,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,20,9.2,9.001,38.91,0.6,1.01,10.13,10.61,11.03,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,22.5,9.225,9.025,39.19,0.71,1.15,10.3,10.77,11.15,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,25,9.25,9.049,39.2,0.6,1.31,10.3,10.78,11.1,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,27.5,9.275,9.073,38.99,0.66,1.18,10.18,10.65,11.02,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,30,9.3,9.097,39.06,0.89,0.89,10.26,10.7,11.16,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,32.5,9.325,9.121,39.86,0.96,0.8,10.72,11.17,11.69,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,35,9.35,9.145,39.12,0.76,1.62,10.27,10.73,10.94,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,37.5,9.375,9.169,39.93,0.28,2.56,10.67,11.21,11.1,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,40,9.4,9.193,38.76,0.4,2.05,10.03,10.52,10.58,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,42.5,9.425,9.217,38.02,0.51,1.73,9.64,10.1,10.25,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,45,9.45,9.241,39.61,-0.08,2.82,10.44,11.02,10.82,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,47.5,9.475,9.265,40.02,-0.22,1.97,10.65,11.26,11.37,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,50,9.5,9.289,39.57,0.07,3.21,10.44,11,10.66,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,52.5,9.525,9.313,40.88,-0.16,4.08,11.16,11.79,11.14,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,55,9.55,9.337,41.14,-0.15,2.79,11.31,11.95,11.77,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,57.5,9.575,9.36,40.1,-0.42,2.53,10.67,11.31,11.22,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,60,9.6,9.384,41.02,-0.17,2.41,11.24,11.88,11.84,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,62.5,9.625,9.408,40.47,-0.29,3.42,10.9,11.54,11.13,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,65,9.65,9.432,40.87,-0.24,3.29,11.14,11.78,11.42,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,67.5,9.675,9.456,41.17,-0.42,4.82,11.3,11.97,11.06,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,70,9.7,9.48,40.14,-0.27,4.33,10.71,11.33,10.61,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,72.5,9.725,9.504,39.69,-0.44,4.16,10.44,11.06,10.4,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,75,9.75,9.528,39.62,-0.44,3.38,10.39,11.02,10.63,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,77.5,9.775,9.552,39.77,-0.44,3.48,10.48,11.11,10.68,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,80,9.8,9.576,41.94,-0.35,3.11,11.77,12.46,12.17,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,82.5,9.825,9.6,39.98,-0.52,2.98,10.59,11.24,10.99,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,85,9.85,9.624,41.86,-0.3,1.24,11.73,12.41,12.84,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,87.5,9.875,9.648,44.43,0.11,3.1,13.42,14.14,13.86,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,90,9.9,9.672,42.36,0,4.59,12.08,12.74,11.89,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,92.5,9.925,9.696,42.1,-0.44,2.17,11.85,12.56,12.63,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,95,9.95,9.719,41.47,-0.68,3.41,11.43,12.16,11.75,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,97.5,9.975,9.743,41.01,-0.37,4.21,11.21,11.87,11.18,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,100,10,9.767,44.82,0.36,1.49,13.73,14.42,14.83,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,102.5,10.025,9.791,40.79,-0.44,3.94,11.07,11.74,11.14,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,105,10.05,9.815,41.51,-0.69,4.66,11.46,12.19,11.33,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,107.5,10.075,9.839,39.62,-0.63,4.08,10.37,11.02,10.39,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,110,10.1,9.863,39.89,-0.42,3.04,10.55,11.18,10.91,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,112.5,10.125,9.887,39.12,-0.6,4.49,10.1,10.73,9.96,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,115,10.15,9.911,42.22,-0.59,4.52,11.91,12.65,11.83,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,117.5,10.175,9.935,39.94,-0.42,3.05,10.58,11.22,10.94,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,120,10.2,9.959,40.16,-0.44,2.93,10.7,11.35,11.11,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,122.5,10.225,9.983,40.91,-0.39,5.06,11.14,11.81,10.81,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,125,10.25,10.007,40.95,-0.32,2.49,11.18,11.83,11.76,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,127.5,10.275,10.031,39.36,-0.55,3.72,10.24,10.87,10.36,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,130,10.3,10.055,39.39,-0.65,5.59,10.24,10.89,9.75,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,132.5,10.325,10.078,40.48,-0.64,4.63,10.86,11.54,10.71,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,135,10.35,10.102,39.87,-0.47,4.94,10.53,11.17,10.25,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,137.5,10.375,10.126,41.08,-0.4,4.19,11.24,11.91,11.23,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,140,10.4,10.15,41.17,-0.46,4.02,11.29,11.97,11.35,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,142.5,10.425,10.174,40.28,-0.28,3.37,10.79,11.42,11.03,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,4,A,145,10.45,10.198,32.33,-0.11,1.27,6.85,7.23,7.42,,,4/10/2019 1:47,QEPRO-QEP02181,SHMSL,SHLF9854391,113646611,,,
382,U1536,A,2,H,5,A,2.5,10.525,10.27,33.04,0.44,1.4,7.21,7.56,7.72,49073671,49073701,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,5,10.55,10.294,41.8,-0.52,3.57,11.66,12.37,11.91,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,7.5,10.575,10.318,41.73,-0.47,3.22,11.62,12.33,11.99,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,10,10.6,10.342,42.09,-0.2,2.87,11.88,12.56,12.36,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,12.5,10.625,10.366,41.35,-0.37,3.74,11.41,12.09,11.56,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,15,10.65,10.39,42.24,-0.34,3.83,11.95,12.66,12.09,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,17.5,10.675,10.414,40.84,-0.29,3.94,11.12,11.77,11.17,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,20,10.7,10.438,40.6,-0.34,4.16,10.97,11.62,10.95,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,22.5,10.725,10.462,41.22,-0.22,3.42,11.35,12,11.59,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,25,10.75,10.486,42.17,-0.39,3.5,11.9,12.61,12.17,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,27.5,10.775,10.509,41.69,-0.62,4.8,11.58,12.3,11.39,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
382,U1536,A,2,H,5,A,30,10.8,10.533,41.07,-0.21,3.45,11.26,11.91,11.49,,,4/10/2019 2:00,QEPRO-QEP02181,SHMSL,SHLF9854421,113646891,,,
