Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Bulk density (GRA),Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,3,H,5,,70.8,20.708,20.463,1.476,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,73.3,20.733,20.487,1.491,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,75.8,20.758,20.511,1.48,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,78.3,20.783,20.535,1.485,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,80.8,20.808,20.56,1.485,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,83.3,20.833,20.584,1.485,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,85.8,20.858,20.608,1.475,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,88.3,20.883,20.632,1.477,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,90.8,20.908,20.656,1.452,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,93.3,20.933,20.68,1.474,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,95.8,20.958,20.704,1.483,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,98.3,20.983,20.728,1.36,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,100.8,21.008,20.752,1.376,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,103.3,21.033,20.776,1.378,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,105.8,21.058,20.8,1.387,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,108.3,21.083,20.825,1.395,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,110.8,21.108,20.849,1.376,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,113.3,21.133,20.873,1.391,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,115.8,21.158,20.897,1.375,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,118.3,21.183,20.921,1.374,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,120.8,21.208,20.945,1.38,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,123.3,21.233,20.969,1.345,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,125.8,21.258,20.993,1.35,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,128.3,21.283,21.017,1.339,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,130.8,21.308,21.041,1.333,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,130.8,21.308,21.041,1.341,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,133.3,21.333,21.065,1.324,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,135.8,21.358,21.09,1.309,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,138.3,21.383,21.114,1.299,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,140.8,21.408,21.138,1.303,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,143.3,21.433,21.162,1.313,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,145.8,21.458,21.186,1.298,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,5,,148.3,21.483,21.21,1.302,4/10/2019 1:12,ORTEC-DIGIBASE-???,WRMSL,SECT9854861,113645121,,,
382,U1536,A,3,H,6,,2.2,21.532,21.257,1.231,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,4.7,21.557,21.281,1.275,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,7.2,21.582,21.305,1.562,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,9.7,21.607,21.329,1.553,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,12.2,21.632,21.354,1.569,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,14.7,21.657,21.378,1.578,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,17.2,21.682,21.402,1.577,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,19.7,21.707,21.426,1.567,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,22.2,21.732,21.45,1.562,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,24.7,21.757,21.474,1.567,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,27.2,21.782,21.498,1.568,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,29.7,21.807,21.522,1.563,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,32.2,21.832,21.546,1.562,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,34.7,21.857,21.57,1.573,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,37.2,21.882,21.594,1.573,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,39.7,21.907,21.618,1.577,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,42.2,21.932,21.643,1.586,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,44.7,21.957,21.667,1.567,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,47.2,21.982,21.691,1.551,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,49.7,22.007,21.715,1.577,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,52.2,22.032,21.739,1.567,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,54.7,22.057,21.763,1.558,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,57.2,22.082,21.787,1.579,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,59.7,22.107,21.811,1.557,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,62.2,22.132,21.835,1.561,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,64.7,22.157,21.859,1.554,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,67.2,22.182,21.883,1.567,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,69.7,22.207,21.907,1.557,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,72.2,22.232,21.932,1.571,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,74.7,22.257,21.956,1.556,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,77.2,22.282,21.98,1.543,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,79.7,22.307,22.004,1.545,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,82.2,22.332,22.028,1.571,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,84.7,22.357,22.052,1.55,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,87.2,22.382,22.076,1.542,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,89.7,22.407,22.1,1.56,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,92.2,22.432,22.124,1.529,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,94.7,22.457,22.148,1.539,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,97.2,22.482,22.172,1.543,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,99.7,22.507,22.196,1.541,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,102.2,22.532,22.221,1.538,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,104.7,22.557,22.245,1.555,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,107.2,22.582,22.269,1.541,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,109.7,22.607,22.293,1.556,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,112.2,22.632,22.317,1.56,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,114.7,22.657,22.341,1.552,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,117.2,22.682,22.365,1.562,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,119.7,22.707,22.389,1.542,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,122.2,22.732,22.413,1.549,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,124.7,22.757,22.437,1.551,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,127.2,22.782,22.461,1.56,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,129.7,22.807,22.485,1.552,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,132.2,22.832,22.51,1.549,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,134.7,22.857,22.534,1.558,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,137.2,22.882,22.558,1.548,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,139.7,22.907,22.582,1.536,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,142.2,22.932,22.606,1.531,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,144.7,22.957,22.63,1.507,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,6,,147.2,22.982,22.654,1.506,4/10/2019 1:18,ORTEC-DIGIBASE-???,WRMSL,SECT9854891,113645511,,,
382,U1536,A,3,H,7,,4.1,23.051,22.72,1.496,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,6.6,23.076,22.745,1.557,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,9.1,23.101,22.769,1.567,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,11.6,23.126,22.793,1.557,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,14.1,23.151,22.817,1.572,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,16.6,23.176,22.841,1.452,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,19.1,23.201,22.865,1.563,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,21.6,23.226,22.889,1.573,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,24.1,23.251,22.913,1.569,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,26.6,23.276,22.937,1.565,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,29.1,23.301,22.961,1.587,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,31.6,23.326,22.985,1.583,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,34.1,23.351,23.009,1.573,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,36.6,23.376,23.034,1.587,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,39.1,23.401,23.058,1.574,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,41.6,23.426,23.082,1.553,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,44.1,23.451,23.106,1.453,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,46.6,23.476,23.13,1.404,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,49.1,23.501,23.154,1.403,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,51.6,23.526,23.178,1.38,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,54.1,23.551,23.202,1.384,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,56.6,23.576,23.226,1.419,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,59.1,23.601,23.25,1.417,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,61.6,23.626,23.274,1.455,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,3,H,7,,64.1,23.651,23.298,1.402,4/10/2019 1:21,ORTEC-DIGIBASE-???,WRMSL,SECT9854921,113645631,,,
382,U1536,A,4,H,1,,2.5,23.525,23.524,1.107,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,5,23.55,23.547,1.266,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,7.5,23.575,23.571,1.345,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,10,23.6,23.594,1.381,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,12.5,23.625,23.618,1.364,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,15,23.65,23.641,1.358,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,17.5,23.675,23.665,1.367,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,20,23.7,23.689,1.37,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,22.5,23.725,23.712,1.364,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,25,23.75,23.736,1.42,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,27.5,23.775,23.759,1.414,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,30,23.8,23.783,1.412,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,32.5,23.825,23.806,1.4,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,35,23.85,23.83,1.349,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,37.5,23.875,23.854,1.394,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,40,23.9,23.877,1.369,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,42.5,23.925,23.901,1.379,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,45,23.95,23.924,1.358,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,47.5,23.975,23.948,1.368,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,50,24,23.971,1.385,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,52.5,24.025,23.995,1.38,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,55,24.05,24.018,1.375,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,57.5,24.075,24.042,1.383,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,60,24.1,24.066,1.357,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,62.5,24.125,24.089,1.371,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,65,24.15,24.113,1.374,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,67.5,24.175,24.136,1.383,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,70,24.2,24.16,1.374,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,72.5,24.225,24.183,1.391,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,75,24.25,24.207,1.354,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,77.5,24.275,24.231,1.358,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,80,24.3,24.254,1.336,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,82.5,24.325,24.278,1.364,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,85,24.35,24.301,1.376,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,87.5,24.375,24.325,1.357,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,90,24.4,24.348,1.345,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,92.5,24.425,24.372,1.359,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,95,24.45,24.396,1.35,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,97.5,24.475,24.419,1.346,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,100,24.5,24.443,1.351,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,102.5,24.525,24.466,1.338,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,105,24.55,24.49,1.338,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,107.5,24.575,24.513,1.351,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,110,24.6,24.537,1.344,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,112.5,24.625,24.561,1.357,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,115,24.65,24.584,1.311,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,117.5,24.675,24.608,1.345,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,120,24.7,24.631,1.342,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,122.5,24.725,24.655,1.331,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,125,24.75,24.678,1.328,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,127.5,24.775,24.702,1.334,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,130,24.8,24.725,1.326,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,132.5,24.825,24.749,1.3,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,135,24.85,24.773,1.306,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,137.5,24.875,24.796,1.318,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,140,24.9,24.82,1.304,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,142.5,24.925,24.843,1.312,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,145,24.95,24.867,1.322,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,1,,147.5,24.975,24.89,1.351,4/10/2019 2:14,ORTEC-DIGIBASE-???,WRMSL,SECT9855201,113647831,,,
382,U1536,A,4,H,2,,2.6,25.026,24.939,1.365,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,5.1,25.051,24.962,1.336,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
