Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth,Depth CSF-B (m),MS,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1537,A,3,H,4,,106,17.56,17.341,18,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,108.5,17.585,17.365,17.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,111,17.61,17.389,17.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,113.5,17.635,17.413,18,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,116,17.66,17.437,17,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,118.5,17.685,17.461,18,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,121,17.71,17.485,18.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,123.5,17.735,17.509,19.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,126,17.76,17.533,19.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,128.5,17.785,17.557,20,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,131,17.81,17.581,19.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,133.5,17.835,17.605,21,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,136,17.86,17.63,21.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,138.5,17.885,17.654,22.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,141,17.91,17.678,23.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,5,,3.5,18.035,17.798,34.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,6,18.06,17.822,41,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,8.5,18.085,17.846,47.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,11,18.11,17.87,52.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,13.5,18.135,17.894,57.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,16,18.16,17.918,58.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,18.5,18.185,17.942,57,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,21,18.21,17.966,55,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,23.5,18.235,17.99,52.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,26,18.26,18.014,50.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,28.5,18.285,18.038,47.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,31,18.31,18.062,44.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,33.5,18.335,18.086,41.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,36,18.36,18.11,40.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,38.5,18.385,18.134,39.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,41,18.41,18.158,37,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,43.5,18.435,18.182,35.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,46,18.46,18.206,34.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,48.5,18.485,18.23,33.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,51,18.51,18.254,32.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,53.5,18.535,18.278,32.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,56,18.56,18.302,32,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,58.5,18.585,18.326,32.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,61,18.61,18.35,31.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,63.5,18.635,18.374,31.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,66,18.66,18.398,31.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,68.5,18.685,18.422,30.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,71,18.71,18.446,26.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,73.5,18.735,18.47,29.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,76,18.76,18.494,29.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,78.5,18.785,18.518,28.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,81,18.81,18.542,28.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,83.5,18.835,18.566,28.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,86,18.86,18.59,26.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,88.5,18.885,18.614,25.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,91,18.91,18.638,25.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,93.5,18.935,18.662,25.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,96,18.96,18.686,24.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,98.5,18.985,18.71,24.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,101,19.01,18.734,24.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,103.5,19.035,18.758,25.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,106,19.06,18.782,24.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,108.5,19.085,18.806,23.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,111,19.11,18.83,23.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,113.5,19.135,18.854,22.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,116,19.16,18.878,22.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,118.5,19.185,18.902,22,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,121,19.21,18.926,22.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,123.5,19.235,18.95,22.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,126,19.26,18.974,23,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,128.5,19.285,18.998,22.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,131,19.31,19.022,22.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,133.5,19.335,19.046,22,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,136,19.36,19.07,21.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,138.5,19.385,19.094,21,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,141,19.41,19.118,21.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,143.5,19.435,19.142,20.33,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,5,,146,19.46,19.166,18.67,4/27/2019 18:47,MS2C-695,WRMSL,SECT9922451,114064211,,,
382,U1537,A,3,H,6,,3.4,19.534,19.237,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,5.9,19.559,19.261,17.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,8.4,19.584,19.285,17.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,10.9,19.609,19.309,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,13.4,19.634,19.333,18.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,15.9,19.659,19.357,18.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,18.4,19.684,19.381,20.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,20.9,19.709,19.405,22.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,23.4,19.734,19.429,23.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,25.9,19.759,19.453,28.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,28.4,19.784,19.477,21.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,30.9,19.809,19.501,17,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,33.4,19.834,19.525,16,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,35.9,19.859,19.549,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,38.4,19.884,19.573,17.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,40.9,19.909,19.597,17.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,43.4,19.934,19.621,16.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,45.9,19.959,19.645,15.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,48.4,19.984,19.669,16,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,50.9,20.009,19.693,16.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,53.4,20.034,19.717,16.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,55.9,20.059,19.741,17.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,58.4,20.084,19.765,18,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,60.9,20.109,19.789,17.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,63.4,20.134,19.813,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,65.9,20.159,19.837,15.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,68.4,20.184,19.861,14.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,70.9,20.209,19.885,14.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,73.4,20.234,19.909,13.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,75.9,20.259,19.933,15,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,78.4,20.284,19.957,16,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,80.9,20.309,19.981,16.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,83.4,20.334,20.005,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,85.9,20.359,20.029,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,88.4,20.384,20.053,16.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,90.9,20.409,20.077,15.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,93.4,20.434,20.101,16,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,95.9,20.459,20.125,17.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,98.4,20.484,20.149,15,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,100.9,20.509,20.173,13.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,103.4,20.534,20.197,13.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,105.9,20.559,20.221,15.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,108.4,20.584,20.245,15,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,110.9,20.609,20.269,14.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,113.4,20.634,20.293,14.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,115.9,20.659,20.317,14.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,118.4,20.684,20.341,14,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,120.9,20.709,20.365,13.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,123.4,20.734,20.389,14,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,125.9,20.759,20.413,13.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,128.4,20.784,20.437,12.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,130.9,20.809,20.462,13.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,133.4,20.834,20.486,13,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,135.9,20.859,20.51,12.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,138.4,20.884,20.534,13.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,140.9,20.909,20.558,12.67,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,143.4,20.934,20.582,13,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,145.9,20.959,20.606,11.33,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,6,,148.4,20.984,20.63,10,4/27/2019 18:53,MS2C-695,WRMSL,SECT9922481,114064251,,,
382,U1537,A,3,H,7,,2.5,21.025,20.669,9.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,5,21.05,20.693,10,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,7.5,21.075,20.717,11.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,10,21.1,20.741,11.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,12.5,21.125,20.765,10.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,15,21.15,20.789,10,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,17.5,21.175,20.813,10.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,20,21.2,20.837,10.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,22.5,21.225,20.861,10.67,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,25,21.25,20.885,10.67,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,27.5,21.275,20.909,10.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,30,21.3,20.934,11,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,32.5,21.325,20.958,11,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,35,21.35,20.982,11.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,37.5,21.375,21.006,10.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,40,21.4,21.03,10,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,42.5,21.425,21.054,9,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,45,21.45,21.078,10,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,47.5,21.475,21.102,8.67,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,50,21.5,21.126,9.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,52.5,21.525,21.15,10.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,55,21.55,21.174,9.67,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,57.5,21.575,21.198,9.67,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,60,21.6,21.222,9.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,62.5,21.625,21.246,9,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,3,H,7,,65,21.65,21.27,7.33,4/27/2019 18:56,MS2C-695,WRMSL,SECT9922511,114064291,,,
382,U1537,A,4,H,1,,2.5,21.525,21.524,23,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,5,21.55,21.547,19,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,7.5,21.575,21.571,15.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,10,21.6,21.594,20.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,12.5,21.625,21.618,21,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,15,21.65,21.641,17,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,17.5,21.675,21.665,13.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,20,21.7,21.688,13.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,22.5,21.725,21.712,16.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,25,21.75,21.735,24,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,27.5,21.775,21.759,31,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,30,21.8,21.782,27.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,32.5,21.825,21.806,28.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,35,21.85,21.829,28.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,37.5,21.875,21.853,28.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,40,21.9,21.876,25.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,42.5,21.925,21.9,27.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,45,21.95,21.923,28.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,47.5,21.975,21.947,28,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,50,22,21.97,27.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,52.5,22.025,21.994,25.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,55,22.05,22.017,24.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,57.5,22.075,22.041,23,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,60,22.1,22.064,22.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,62.5,22.125,22.088,23.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,65,22.15,22.111,24.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,67.5,22.175,22.135,24.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,70,22.2,22.158,21.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,72.5,22.225,22.182,21,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,75,22.25,22.206,22.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,77.5,22.275,22.229,24.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,80,22.3,22.253,25.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,82.5,22.325,22.276,30.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,85,22.35,22.3,35.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,87.5,22.375,22.323,34.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,90,22.4,22.347,38,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,92.5,22.425,22.37,43,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,95,22.45,22.394,48.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,97.5,22.475,22.417,53.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,100,22.5,22.441,56,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,102.5,22.525,22.464,52.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,105,22.55,22.488,49.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,107.5,22.575,22.511,45.67,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,110,22.6,22.535,40,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,112.5,22.625,22.558,35.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,115,22.65,22.582,34.33,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
382,U1537,A,4,H,1,,117.5,22.675,22.605,35,4/27/2019 20:02,MS2C-695,WRMSL,SECT9922801,114066971,,,
