Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),R,G,B,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,1,F,3,A,39,3.47,3.447,103.1,98,84.8,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,41,3.49,3.467,103.6,98.6,86.7,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,43,3.51,3.487,101.1,96,83.2,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,45,3.53,3.507,103.9,98.4,84.5,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,47,3.55,3.527,104.6,99.4,86,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,49,3.57,3.547,105.8,100,86.4,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,51,3.59,3.566,103.1,97.6,84,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,53,3.61,3.586,104.9,99.5,85.9,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,55,3.63,3.606,106,100.8,87.8,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,57,3.65,3.626,106.3,101.4,89.4,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,59,3.67,3.646,106.4,101.4,89,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,61,3.69,3.666,104.1,99,85.9,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,63,3.71,3.686,102.4,97.4,83.7,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,65,3.73,3.706,105.8,100.6,87.8,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,67,3.75,3.725,108.1,102.6,90.2,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,69,3.77,3.745,108.4,103.1,90.9,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,71,3.79,3.765,104.2,99.2,86.5,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,73,3.81,3.785,103.4,98.3,85.4,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,75,3.83,3.805,103.1,98.1,85.4,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,77,3.85,3.825,93.6,89.3,77.3,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,79,3.87,3.845,102.3,97.6,86.2,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,81,3.89,3.864,103.3,98.5,86.7,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,83,3.91,3.884,106.4,101.1,88.8,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,85,3.93,3.904,108,102.3,89.5,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,87,3.95,3.924,105,99.4,86,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,89,3.97,3.944,102.9,97.4,83.6,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,91,3.99,3.964,105.7,100.1,86.6,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,93,4.01,3.984,103.7,98.5,85.8,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,95,4.03,4.003,102.1,97.1,85,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,97,4.05,4.023,101,96,83.7,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,99,4.07,4.043,101.5,96.5,83.9,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,101,4.09,4.063,101,96.1,83.7,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,103,4.11,4.083,98.6,93.7,80.4,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,105,4.13,4.103,106.3,100.8,86.9,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,107,4.15,4.123,108.5,102.6,87.1,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,109,4.17,4.143,105.8,100,84.6,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,111,4.19,4.162,102.3,97,83.2,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,113,4.21,4.182,103.8,98.8,86.3,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,115,4.23,4.202,101.8,96.9,84.2,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,117,4.25,4.222,103.5,98.3,84.8,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,119,4.27,4.242,103.5,98.4,85.5,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,121,4.29,4.262,103.8,98.3,84.3,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,123,4.31,4.282,105,99.7,86.6,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,125,4.33,4.301,105.6,100.2,86.9,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,127,4.35,4.321,105.9,100.7,88,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,129,4.37,4.341,104.9,99.9,87.4,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,3,A,131,4.39,4.361,93.1,87.5,75.2,4/9/2019 17:14,CV-L107C-L170542B,SHIL,SHLF9853981,113640281,,,
382,U1536,A,1,F,CC,A,1,4.4,4.371,94.2,89.9,79.6,4/9/2019 17:42,CV-L107C-L170542B,SHIL,SHLF9854011,113640571,,,
382,U1536,A,1,F,CC,A,3,4.42,4.391,107.1,101.7,88.7,4/9/2019 17:42,CV-L107C-L170542B,SHIL,SHLF9854011,113640571,,,
382,U1536,A,1,F,CC,A,5,4.44,4.411,108.2,102.5,88.7,4/9/2019 17:42,CV-L107C-L170542B,SHIL,SHLF9854011,113640571,,,
382,U1536,A,1,F,CC,A,7,4.46,4.431,111.6,107.1,98.5,4/9/2019 17:42,CV-L107C-L170542B,SHIL,SHLF9854011,113640571,,,
382,U1536,A,1,F,CC,A,9,4.48,4.45,191.4,179.6,188.5,4/9/2019 17:42,CV-L107C-L170542B,SHIL,SHLF9854011,113640571,,,
382,U1536,A,1,F,CC,A,11,4.5,4.47,192.1,177.3,186.4,4/9/2019 17:42,CV-L107C-L170542B,SHIL,SHLF9854011,113640571,,,
382,U1536,A,2,H,1,A,1,4.51,4.51,84.6,79.9,68.5,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,3,4.53,4.529,106.6,101.2,87.3,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,5,4.55,4.548,107.9,102.6,89.3,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,7,4.57,4.567,108.9,103.4,89.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,9,4.59,4.586,107.5,102.3,88.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,11,4.61,4.605,108.6,103.2,89.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,13,4.63,4.625,106.9,101.5,87.3,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,15,4.65,4.644,105.9,100.6,86.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,17,4.67,4.663,106.9,101.5,87.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,19,4.69,4.682,105.4,100.1,86.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,21,4.71,4.701,99.9,95,82.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,23,4.73,4.72,101.1,96.2,83.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,25,4.75,4.739,101.9,96.9,83.9,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,27,4.77,4.759,101.3,96.3,82.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,29,4.79,4.778,104.6,99.3,85.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,31,4.81,4.797,105.8,100.6,87.3,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,33,4.83,4.816,105.8,100.7,88,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,35,4.85,4.835,106.8,101.6,88.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,37,4.87,4.854,105.4,100,86.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,39,4.89,4.874,106.5,101.3,87.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,41,4.91,4.893,103.7,98.4,83.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,43,4.93,4.912,101.3,96.1,80.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,45,4.95,4.931,104.7,99.6,86.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,47,4.97,4.95,104.4,99.4,86.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,49,4.99,4.969,107.9,102.8,90.3,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,51,5.01,4.989,105.7,100.9,89,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,53,5.03,5.008,106.9,101.9,90.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,55,5.05,5.027,105.7,100.7,88.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,57,5.07,5.046,107.1,101.9,89.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,59,5.09,5.065,109.4,104.3,91.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,61,5.11,5.084,106.5,101.4,88.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,63,5.13,5.104,105.2,100.1,87,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,65,5.15,5.123,102.8,97.9,85.5,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,67,5.17,5.142,103.5,98.8,87,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,69,5.19,5.161,103.8,98.8,86,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,71,5.21,5.18,104.3,99.7,88.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,73,5.23,5.199,103.7,99.1,87.9,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,75,5.25,5.219,105.7,100.9,89.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,77,5.27,5.238,106.6,101.5,89.3,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,79,5.29,5.257,103.1,98,85.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,81,5.31,5.276,104.9,99.9,88,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,83,5.33,5.295,106.1,101.2,89.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,85,5.35,5.314,103.8,99.2,87.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,87,5.37,5.333,106.3,101.4,89.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,89,5.39,5.353,103,97.8,85.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,91,5.41,5.372,104.9,99.9,88.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,93,5.43,5.391,105.8,101.1,90.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,95,5.45,5.41,106.1,101,89.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,97,5.47,5.429,106.9,101.4,90.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,99,5.49,5.448,106.8,101.5,90.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,101,5.51,5.468,106.3,101,88.9,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,103,5.53,5.487,104.2,98.9,86.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,105,5.55,5.506,104.7,99.6,87.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,107,5.57,5.525,99.5,94.7,82.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,109,5.59,5.544,100.6,95.9,84.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,111,5.61,5.563,106.8,101.8,90.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,113,5.63,5.583,107,101.9,89.9,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,115,5.65,5.602,106.7,101.7,90.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,117,5.67,5.621,104.7,99.6,87.9,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,119,5.69,5.64,104.8,99.3,86.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,121,5.71,5.659,104.7,99.5,87.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,123,5.73,5.678,102.9,98.3,87.2,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,125,5.75,5.697,101.5,97,85.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,127,5.77,5.717,102.6,98,86.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,129,5.79,5.736,105.3,100.8,90,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,131,5.81,5.755,97,92.3,80,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,133,5.83,5.774,99.8,95.5,84.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,135,5.85,5.793,103.6,98.9,87,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,137,5.87,5.812,100.5,95.7,83.6,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,139,5.89,5.832,106.1,101,89.1,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,141,5.91,5.851,105.9,100.9,89.4,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,143,5.93,5.87,103.6,98.5,85.9,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,145,5.95,5.889,101.7,96.8,84.8,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,147,5.97,5.908,103.7,98.9,87.7,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,1,A,149,5.99,5.927,88.3,84.3,74.5,4/10/2019 0:55,CV-L107C-L170542B,SHIL,SHLF9854301,113644801,,,
382,U1536,A,2,H,2,A,1,6.01,5.947,83.1,79.4,69.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,3,6.03,5.966,96.2,91.5,79.5,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,5,6.05,5.985,97.9,92.9,80,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,7,6.07,6.004,97.3,92.6,79.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,9,6.09,6.023,91.9,87.6,74.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,11,6.11,6.042,89.9,85.9,75.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,13,6.13,6.061,86.4,82.5,71.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,15,6.15,6.081,88.8,85.1,75.5,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,17,6.17,6.1,89.8,86.2,76.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,19,6.19,6.119,85.6,82,72,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,21,6.21,6.138,92.3,87.9,76.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,23,6.23,6.157,94.6,90,78.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,25,6.25,6.176,95.3,90.6,79,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,27,6.27,6.195,94.2,89.3,76.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,29,6.29,6.215,94.6,90.2,78.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,31,6.31,6.234,91.9,87.4,75.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,33,6.33,6.253,93.6,89.3,79.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,35,6.35,6.272,97.6,92.8,81.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,37,6.37,6.291,97.5,92.6,81.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,39,6.39,6.31,100.9,96,84.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,41,6.41,6.33,94.8,90.3,80,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,43,6.43,6.349,96.5,92.1,82.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,45,6.45,6.368,98.3,93.1,81.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,47,6.47,6.387,99.7,94.3,83.1,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,49,6.49,6.406,93.9,88.6,76.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,51,6.51,6.425,98.2,92.4,80.3,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,53,6.53,6.444,97.8,91.9,79.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,55,6.55,6.464,96.5,91.1,79.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,57,6.57,6.483,97.4,91.9,79.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,59,6.59,6.502,96.8,91.7,79.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,61,6.61,6.521,101.3,96.4,85.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,63,6.63,6.54,97.2,91.6,80,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,65,6.65,6.559,96.7,91.3,80,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,67,6.67,6.578,96,90.3,77.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,69,6.69,6.598,96,90,77.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,71,6.71,6.617,93.4,87.6,75.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,73,6.73,6.636,97.8,92.2,81,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,75,6.75,6.655,91.9,86.9,76.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,77,6.77,6.674,88.7,83.4,72.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,79,6.79,6.693,86.7,81.6,71.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,81,6.81,6.712,88.8,83.7,74,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,83,6.83,6.732,88.7,83.7,74.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,85,6.85,6.751,88.2,83.2,74.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,87,6.87,6.77,77.3,72.5,64.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
